post_id,creator_id,category,follower_tier,followers_at_post,post_date,post_hour,post_weekday,is_sponsored,likes,comments,engagement,engagement_rate,hashtag_count,caption_length,has_brand_mention
P0000257,CR00006,Gaming,nano,5354,2024-06-12,14,Wednesday,False,335,8,343,6.406,2,196,False
P0000258,CR00006,Gaming,nano,5354,2023-04-01,16,Saturday,False,559,23,582,10.87,3,98,False
P0000259,CR00006,Gaming,nano,5354,2024-06-29,19,Saturday,False,262,20,282,5.267,1,110,False
P0000260,CR00006,Gaming,nano,5354,2024-08-05,12,Monday,False,235,18,253,4.725,23,52,False
P0000261,CR00006,Gaming,nano,5354,2024-12-05,2,Thursday,False,545,19,564,10.534,4,66,False
P0000262,CR00006,Gaming,nano,5354,2024-09-16,6,Monday,False,279,14,293,5.473,24,25,False
P0000263,CR00006,Gaming,nano,5354,2023-05-26,19,Friday,False,229,13,242,4.52,25,181,False
P0000264,CR00006,Gaming,nano,5354,2023-07-28,18,Friday,True,165,7,172,3.213,15,107,True
P0000265,CR00006,Gaming,nano,5354,2024-03-16,20,Saturday,False,503,27,530,9.899,1,16,False
P0000266,CR00006,Gaming,nano,5354,2024-09-05,18,Thursday,False,455,17,472,8.816,10,88,False
P0000267,CR00006,Gaming,nano,5354,2023-10-22,19,Sunday,False,145,11,156,2.914,27,52,False
P0000268,CR00006,Gaming,nano,5354,2023-04-07,14,Friday,False,429,24,453,8.461,5,4,False
P0000269,CR00006,Gaming,nano,5354,2024-01-06,19,Saturday,False,453,30,483,9.021,3,61,False
P0000270,CR00006,Gaming,nano,5354,2023-12-31,19,Sunday,False,244,9,253,4.725,14,278,False
P0000271,CR00006,Gaming,nano,5354,2023-04-11,19,Tuesday,False,302,12,314,5.865,3,67,False
P0000272,CR00006,Gaming,nano,5354,2024-08-28,12,Wednesday,False,268,6,274,5.118,0,18,False
P0000273,CR00006,Gaming,nano,5354,2024-07-01,16,Monday,False,528,37,565,10.553,22,138,False
P0000274,CR00007,Gaming,nano,5326,2024-11-17,9,Sunday,False,78,3,81,1.521,25,82,False
P0000275,CR00007,Gaming,nano,5326,2025-01-14,17,Tuesday,True,202,6,208,3.905,28,22,True
P0000276,CR00007,Gaming,nano,5326,2024-01-14,20,Sunday,False,172,12,184,3.455,19,82,False
P0000277,CR00007,Gaming,nano,5326,2024-07-03,15,Wednesday,False,183,11,194,3.643,19,81,False
P0000278,CR00007,Gaming,nano,5326,2024-06-04,10,Tuesday,False,234,9,243,4.563,19,92,False
P0000279,CR00007,Gaming,nano,5326,2024-11-11,19,Monday,False,107,8,115,2.159,10,180,True
P0000280,CR00007,Gaming,nano,5326,2024-10-04,19,Friday,False,263,7,270,5.069,27,103,False
P0000281,CR00007,Gaming,nano,5326,2024-01-12,10,Friday,False,201,15,216,4.056,0,85,False
P0000282,CR00007,Gaming,nano,5326,2024-01-27,14,Saturday,False,151,6,157,2.948,7,326,False
P0000283,CR00007,Gaming,nano,5326,2023-11-12,12,Sunday,False,140,7,147,2.76,16,26,False
P0000284,CR00007,Gaming,nano,5326,2023-11-15,1,Wednesday,False,180,9,189,3.549,26,72,False
P0000285,CR00007,Gaming,nano,5326,2023-05-05,11,Friday,False,144,4,148,2.779,14,83,False
P0000286,CR00007,Gaming,nano,5326,2023-03-12,16,Sunday,False,204,12,216,4.056,28,79,True
P0000287,CR00007,Gaming,nano,5326,2024-06-16,13,Sunday,False,123,3,126,2.366,24,70,False
P0000288,CR00007,Gaming,nano,5326,2024-03-09,5,Saturday,False,118,8,126,2.366,24,195,False
P0000289,CR00007,Gaming,nano,5326,2023-09-17,9,Sunday,False,161,11,172,3.229,6,46,False
P0000290,CR00007,Gaming,nano,5326,2023-12-03,7,Sunday,False,168,8,176,3.305,22,130,False
P0000291,CR00007,Gaming,nano,5326,2024-09-21,11,Saturday,False,326,8,334,6.271,24,113,False
P0000292,CR00007,Gaming,nano,5326,2023-10-13,19,Friday,False,304,9,313,5.877,2,98,True
P0000293,CR00007,Gaming,nano,5326,2023-05-31,7,Wednesday,True,229,12,241,4.525,4,61,True
P0000294,CR00007,Gaming,nano,5326,2024-04-03,15,Wednesday,False,226,15,241,4.525,28,113,False
P0000295,CR00007,Gaming,nano,5326,2024-06-18,3,Tuesday,False,222,8,230,4.318,20,281,True
P0000296,CR00007,Gaming,nano,5326,2024-02-08,17,Thursday,True,147,10,157,2.948,3,40,True
P0000297,CR00007,Gaming,nano,5326,2024-02-03,13,Saturday,False,220,16,236,4.431,22,123,False
P0000298,CR00007,Gaming,nano,5326,2024-09-28,1,Saturday,False,370,13,383,7.191,16,40,False
P0000299,CR00007,Gaming,nano,5326,2024-01-17,11,Wednesday,False,193,4,197,3.699,22,116,False
P0000300,CR00007,Gaming,nano,5326,2024-09-07,12,Saturday,False,284,20,304,5.708,11,239,False
P0000301,CR00007,Gaming,nano,5326,2023-09-26,12,Tuesday,False,248,11,259,4.863,25,314,False
P0000302,CR00007,Gaming,nano,5326,2023-08-05,13,Saturday,False,249,18,267,5.013,26,33,True
P0000303,CR00007,Gaming,nano,5326,2023-03-16,14,Thursday,True,111,3,114,2.14,23,65,True
P0000304,CR00007,Gaming,nano,5326,2024-11-10,18,Sunday,False,179,9,188,3.53,20,45,False
P0000305,CR00007,Gaming,nano,5326,2023-09-07,18,Thursday,False,206,6,212,3.98,9,68,False
P0000306,CR00007,Gaming,nano,5326,2024-01-30,8,Tuesday,False,229,16,245,4.6,7,187,False
P0000307,CR00007,Gaming,nano,5326,2025-02-15,18,Saturday,False,74,4,78,1.465,29,126,False
P0000308,CR00007,Gaming,nano,5326,2023-07-17,7,Monday,False,225,16,241,4.525,7,93,False
P0000309,CR00007,Gaming,nano,5326,2023-09-05,20,Tuesday,False,266,16,282,5.295,23,126,False
P0000310,CR00007,Gaming,nano,5326,2024-12-25,12,Wednesday,False,274,21,295,5.539,25,278,False
P0000311,CR00007,Gaming,nano,5326,2023-03-12,7,Sunday,False,187,10,197,3.699,8,262,False
P0000312,CR00007,Gaming,nano,5326,2023-10-17,15,Tuesday,False,121,4,125,2.347,26,117,False
P0000313,CR00007,Gaming,nano,5326,2024-10-22,12,Tuesday,True,57,2,59,1.108,13,89,True
P0000314,CR00007,Gaming,nano,5326,2023-12-23,23,Saturday,False,117,7,124,2.328,19,364,False
P0000315,CR00007,Gaming,nano,5326,2024-05-02,14,Thursday,False,165,5,170,3.192,17,157,False
P0000316,CR00007,Gaming,nano,5326,2024-12-05,10,Thursday,False,280,19,299,5.614,29,61,False
P0000317,CR00007,Gaming,nano,5326,2023-03-12,18,Sunday,False,110,6,116,2.178,23,76,False
P0000318,CR00007,Gaming,nano,5326,2024-03-01,20,Friday,False,141,3,144,2.704,11,266,False
P0000319,CR00007,Gaming,nano,5326,2023-06-12,8,Monday,False,127,6,133,2.497,15,44,False
P0000320,CR00007,Gaming,nano,5326,2024-04-28,16,Sunday,True,191,11,202,3.793,4,112,True
P0000321,CR00007,Gaming,nano,5326,2024-08-01,12,Thursday,True,151,11,162,3.042,14,38,True
P0000322,CR00007,Gaming,nano,5326,2023-12-11,11,Monday,False,146,5,151,2.835,18,108,False
P0000323,CR00007,Gaming,nano,5326,2024-06-22,7,Saturday,False,177,6,183,3.436,19,176,False
P0000324,CR00007,Gaming,nano,5326,2024-10-28,19,Monday,False,160,3,163,3.06,1,86,True
P0000325,CR00007,Gaming,nano,5326,2024-09-27,15,Friday,False,132,10,142,2.666,6,162,False
P0000326,CR00007,Gaming,nano,5326,2023-07-22,21,Saturday,False,163,11,174,3.267,21,187,False
P0000327,CR00007,Gaming,nano,5326,2024-09-10,8,Tuesday,False,150,5,155,2.91,13,52,False
P0000328,CR00007,Gaming,nano,5326,2023-09-23,17,Saturday,False,153,7,160,3.004,10,188,False
P0000329,CR00007,Gaming,nano,5326,2024-07-30,8,Tuesday,False,314,20,334,6.271,1,51,False
P0000330,CR00007,Gaming,nano,5326,2024-03-30,22,Saturday,False,209,13,222,4.168,24,70,False
P0000331,CR00007,Gaming,nano,5326,2023-12-14,12,Thursday,False,283,17,300,5.633,25,94,True
P0000332,CR00007,Gaming,nano,5326,2024-02-27,12,Tuesday,False,144,4,148,2.779,11,71,False
P0000333,CR00007,Gaming,nano,5326,2023-05-09,19,Tuesday,False,106,5,111,2.084,23,60,False
P0000334,CR00007,Gaming,nano,5326,2024-02-14,8,Wednesday,False,202,10,212,3.98,1,63,False
P0000335,CR00007,Gaming,nano,5326,2024-07-11,19,Thursday,True,69,4,73,1.371,20,66,True
P0000336,CR00007,Gaming,nano,5326,2023-09-19,9,Tuesday,False,234,5,239,4.487,0,71,False
P0000337,CR00007,Gaming,nano,5326,2024-06-18,21,Tuesday,False,268,12,280,5.257,21,62,False
P0000338,CR00007,Gaming,nano,5326,2024-10-30,19,Wednesday,False,361,24,385,7.229,10,81,False
P0000339,CR00007,Gaming,nano,5326,2024-12-09,16,Monday,False,269,9,278,5.22,23,75,False
P0000340,CR00007,Gaming,nano,5326,2024-10-30,17,Wednesday,False,208,14,222,4.168,9,69,False
P0000341,CR00007,Gaming,nano,5326,2024-01-22,12,Monday,False,98,6,104,1.953,4,535,False
P0000342,CR00007,Gaming,nano,5326,2024-10-18,7,Friday,False,289,13,302,5.67,6,217,False
P0000343,CR00007,Gaming,nano,5326,2023-09-27,11,Wednesday,False,318,22,340,6.384,0,97,False
P0000344,CR00007,Gaming,nano,5326,2024-07-01,13,Monday,False,110,2,112,2.103,5,278,False
P0000345,CR00007,Gaming,nano,5326,2023-10-20,11,Friday,False,273,8,281,5.276,22,121,False
P0000346,CR00007,Gaming,nano,5326,2025-01-12,18,Sunday,False,180,8,188,3.53,0,195,False
P0000347,CR00007,Gaming,nano,5326,2023-04-13,5,Thursday,False,411,13,424,7.961,12,29,False
P0000348,CR00007,Gaming,nano,5326,2023-05-24,13,Wednesday,False,167,10,177,3.323,12,46,False
P0000349,CR00008,Photography,macro,622637,2023-09-06,9,Wednesday,False,3384,114,3498,0.562,25,200,False
P0000350,CR00008,Photography,macro,622637,2023-10-06,13,Friday,False,7200,438,7638,1.227,5,8,True
P0000351,CR00008,Photography,macro,622637,2024-04-20,6,Saturday,True,11244,552,11796,1.895,19,84,True
P0000352,CR00008,Photography,macro,622637,2024-03-22,12,Friday,False,6084,239,6323,1.016,27,59,False
P0000353,CR00008,Photography,macro,622637,2023-10-01,6,Sunday,False,5983,435,6418,1.031,6,123,False
P0000354,CR00008,Photography,macro,622637,2024-07-21,16,Sunday,False,11500,599,12099,1.943,21,157,False
P0000355,CR00008,Photography,macro,622637,2024-11-29,11,Friday,False,14897,387,15284,2.455,0,60,False
P0000356,CR00008,Photography,macro,622637,2024-11-27,16,Wednesday,False,5321,373,5694,0.914,10,110,True
P0000357,CR00008,Photography,macro,622637,2024-10-10,17,Thursday,False,11402,670,12072,1.939,19,101,False
P0000358,CR00008,Photography,macro,622637,2024-11-23,19,Saturday,False,6578,163,6741,1.083,9,199,False
P0000359,CR00008,Photography,macro,622637,2023-05-13,21,Saturday,False,9901,489,10390,1.669,4,70,False
P0000360,CR00008,Photography,macro,622637,2024-12-08,10,Sunday,False,10521,383,10904,1.751,3,108,False
P0000361,CR00008,Photography,macro,622637,2023-09-14,8,Thursday,True,6059,125,6184,0.993,7,15,True
P0000362,CR00008,Photography,macro,622637,2024-03-24,20,Sunday,False,8821,482,9303,1.494,20,72,True
P0000363,CR00008,Photography,macro,622637,2024-07-19,18,Friday,True,8609,383,8992,1.444,15,136,True
P0000364,CR00008,Photography,macro,622637,2023-10-15,15,Sunday,False,12869,617,13486,2.166,26,33,False
P0000365,CR00008,Photography,macro,622637,2025-01-19,21,Sunday,True,8931,314,9245,1.485,22,124,True
P0000366,CR00008,Photography,macro,622637,2024-04-05,10,Friday,False,7826,524,8350,1.341,27,290,False
P0000367,CR00008,Photography,macro,622637,2024-04-17,19,Wednesday,True,8018,362,8380,1.346,23,66,True
P0000368,CR00008,Photography,macro,622637,2023-11-14,5,Tuesday,False,5861,446,6307,1.013,2,109,False
P0000369,CR00008,Photography,macro,622637,2023-03-05,12,Sunday,False,5944,211,6155,0.989,27,107,False
P0000370,CR00008,Photography,macro,622637,2024-12-18,19,Wednesday,False,13471,1029,14500,2.329,6,36,False
P0000371,CR00008,Photography,macro,622637,2024-04-21,9,Sunday,False,19637,1144,20781,3.338,3,565,False
P0000372,CR00008,Photography,macro,622637,2024-03-28,19,Thursday,True,5398,147,5545,0.891,6,120,True
P0000373,CR00008,Photography,macro,622637,2023-04-01,22,Saturday,False,9544,586,10130,1.627,12,163,False
P0000374,CR00008,Photography,macro,622637,2023-03-06,9,Monday,False,3915,209,4124,0.662,10,453,False
P0000375,CR00008,Photography,macro,622637,2024-07-03,10,Wednesday,True,5196,203,5399,0.867,7,86,True
P0000376,CR00008,Photography,macro,622637,2024-07-25,13,Thursday,False,8118,221,8339,1.339,11,106,True
P0000377,CR00008,Photography,macro,622637,2024-09-05,10,Thursday,False,7626,412,8038,1.291,19,288,False
P0000378,CR00008,Photography,macro,622637,2024-05-24,9,Friday,True,12451,571,13022,2.091,21,147,True
P0000379,CR00008,Photography,macro,622637,2024-11-27,10,Wednesday,False,5017,161,5178,0.832,18,74,False
P0000380,CR00008,Photography,macro,622637,2024-07-14,19,Sunday,False,7826,530,8356,1.342,15,52,True
P0000381,CR00008,Photography,macro,622637,2024-08-17,10,Saturday,False,7688,541,8229,1.322,23,835,False
P0000382,CR00008,Photography,macro,622637,2023-12-31,18,Sunday,False,9007,593,9600,1.542,6,465,False
P0000383,CR00008,Photography,macro,622637,2024-01-01,10,Monday,False,4567,113,4680,0.752,29,76,False
P0000384,CR00008,Photography,macro,622637,2024-04-02,15,Tuesday,False,10934,442,11376,1.827,4,112,False
P0000385,CR00008,Photography,macro,622637,2023-04-17,5,Monday,False,6827,527,7354,1.181,15,35,False
P0000386,CR00008,Photography,macro,622637,2023-04-17,6,Monday,False,11834,271,12105,1.944,4,99,False
P0000387,CR00008,Photography,macro,622637,2023-05-19,15,Friday,False,13029,500,13529,2.173,19,66,False
P0000388,CR00008,Photography,macro,622637,2024-02-15,19,Thursday,False,12246,671,12917,2.075,29,28,False
P0000389,CR00008,Photography,macro,622637,2024-05-20,17,Monday,False,12364,741,13105,2.105,4,152,False
P0000390,CR00008,Photography,macro,622637,2024-05-18,14,Saturday,True,6525,252,6777,1.088,11,1027,True
P0000391,CR00008,Photography,macro,622637,2024-10-16,11,Wednesday,False,5013,148,5161,0.829,19,101,False
P0000392,CR00008,Photography,macro,622637,2023-07-27,12,Thursday,True,8551,513,9064,1.456,28,427,True
P0000393,CR00008,Photography,macro,622637,2024-02-20,14,Tuesday,False,7573,503,8076,1.297,23,21,False
P0000394,CR00008,Photography,macro,622637,2023-07-02,20,Sunday,False,7047,365,7412,1.19,21,42,False
P0000395,CR00008,Photography,macro,622637,2024-01-14,13,Sunday,False,4856,362,5218,0.838,0,41,False
P0000396,CR00008,Photography,macro,622637,2024-07-18,11,Thursday,True,9602,733,10335,1.66,6,126,True
P0000397,CR00008,Photography,macro,622637,2024-12-20,10,Friday,False,8319,534,8853,1.422,12,172,False
P0000398,CR00008,Photography,macro,622637,2024-01-22,17,Monday,True,6982,258,7240,1.163,12,69,True
P0000399,CR00008,Photography,macro,622637,2023-12-10,19,Sunday,False,10384,260,10644,1.71,25,37,False
P0000400,CR00008,Photography,macro,622637,2023-04-11,20,Tuesday,True,3128,106,3234,0.519,12,66,True
P0000401,CR00008,Photography,macro,622637,2023-10-28,12,Saturday,False,10305,475,10780,1.731,19,121,False
P0000402,CR00008,Photography,macro,622637,2024-05-12,11,Sunday,False,3979,223,4202,0.675,3,83,False
P0000403,CR00008,Photography,macro,622637,2024-09-20,17,Friday,False,10475,364,10839,1.741,6,176,False
P0000404,CR00008,Photography,macro,622637,2024-06-04,12,Tuesday,False,9109,592,9701,1.558,18,210,False
P0000405,CR00008,Photography,macro,622637,2023-03-09,11,Thursday,False,6362,222,6584,1.057,27,119,False
P0000406,CR00008,Photography,macro,622637,2025-01-18,8,Saturday,False,10512,299,10811,1.736,7,191,True
P0000407,CR00008,Photography,macro,622637,2024-07-24,7,Wednesday,False,12230,564,12794,2.055,16,29,False
P0000408,CR00008,Photography,macro,622637,2024-03-06,16,Wednesday,True,4494,95,4589,0.737,5,123,True
P0000409,CR00008,Photography,macro,622637,2023-09-13,10,Wednesday,False,5456,180,5636,0.905,22,37,False
P0000410,CR00008,Photography,macro,622637,2024-07-10,0,Wednesday,False,9868,743,10611,1.704,6,28,False
P0000411,CR00008,Photography,macro,622637,2023-04-16,10,Sunday,False,6588,167,6755,1.085,3,127,False
P0000412,CR00008,Photography,macro,622637,2023-06-07,16,Wednesday,True,8927,378,9305,1.494,4,129,True
P0000413,CR00008,Photography,macro,622637,2024-10-29,9,Tuesday,False,4433,251,4684,0.752,18,396,False
P0000414,CR00008,Photography,macro,622637,2024-05-21,18,Tuesday,False,13228,749,13977,2.245,21,44,False
P0000415,CR00009,Travel,mid,260004,2023-03-03,7,Friday,False,3703,181,3884,1.494,20,95,False
P0000416,CR00009,Travel,mid,260004,2024-06-13,22,Thursday,False,4089,169,4258,1.638,5,117,False
P0000417,CR00009,Travel,mid,260004,2024-11-25,5,Monday,False,8946,412,9358,3.599,12,75,False
P0000418,CR00009,Travel,mid,260004,2024-05-23,14,Thursday,False,5134,136,5270,2.027,7,106,False
P0000419,CR00009,Travel,mid,260004,2024-08-07,11,Wednesday,True,3591,110,3701,1.423,8,90,True
P0000420,CR00009,Travel,mid,260004,2023-08-27,23,Sunday,False,2275,128,2403,0.924,13,102,False
P0000421,CR00009,Travel,mid,260004,2023-06-11,15,Sunday,True,2932,89,3021,1.162,14,47,True
P0000422,CR00009,Travel,mid,260004,2024-12-18,9,Wednesday,False,3909,185,4094,1.575,18,94,False
P0000423,CR00009,Travel,mid,260004,2025-01-31,9,Friday,True,3656,267,3923,1.509,17,84,True
P0000424,CR00009,Travel,mid,260004,2024-08-15,15,Thursday,False,2115,114,2229,0.857,26,33,False
P0000425,CR00009,Travel,mid,260004,2025-01-30,15,Thursday,False,8614,446,9060,3.485,13,52,True
P0000426,CR00009,Travel,mid,260004,2024-08-02,15,Friday,False,3667,195,3862,1.485,14,137,False
P0000427,CR00009,Travel,mid,260004,2024-06-02,6,Sunday,False,4622,359,4981,1.916,9,122,False
P0000428,CR00009,Travel,mid,260004,2024-01-15,22,Monday,False,3787,169,3956,1.522,27,43,False
P0000429,CR00009,Travel,mid,260004,2023-09-22,9,Friday,False,2391,96,2487,0.957,14,39,False
P0000430,CR00009,Travel,mid,260004,2023-03-21,20,Tuesday,False,3979,218,4197,1.614,24,103,False
P0000431,CR00009,Travel,mid,260004,2023-05-13,13,Saturday,False,2900,203,3103,1.193,5,170,False
P0000432,CR00009,Travel,mid,260004,2023-08-22,12,Tuesday,False,4812,219,5031,1.935,19,82,False
P0000433,CR00009,Travel,mid,260004,2024-03-25,11,Monday,False,4603,244,4847,1.864,4,116,True
P0000434,CR00009,Travel,mid,260004,2024-11-20,8,Wednesday,False,5542,116,5658,2.176,11,34,False
P0000435,CR00009,Travel,mid,260004,2024-07-04,11,Thursday,False,5865,334,6199,2.384,25,77,False
P0000436,CR00009,Travel,mid,260004,2023-09-21,18,Thursday,False,1605,126,1731,0.666,17,349,False
P0000437,CR00009,Travel,mid,260004,2024-09-06,13,Friday,True,4304,314,4618,1.776,24,94,True
P0000438,CR00009,Travel,mid,260004,2024-06-15,8,Saturday,False,6230,184,6414,2.467,29,176,False
P0000439,CR00009,Travel,mid,260004,2024-01-20,21,Saturday,False,5516,135,5651,2.173,24,77,False
P0000440,CR00009,Travel,mid,260004,2025-01-28,11,Tuesday,False,7382,197,7579,2.915,1,102,False
P0000441,CR00009,Travel,mid,260004,2023-08-01,21,Tuesday,True,12182,693,12875,4.952,12,53,True
P0000442,CR00009,Travel,mid,260004,2023-04-14,8,Friday,False,3930,224,4154,1.598,14,102,False
P0000443,CR00009,Travel,mid,260004,2024-12-06,11,Friday,False,3875,255,4130,1.588,4,80,False
P0000444,CR00009,Travel,mid,260004,2023-08-24,9,Thursday,False,5850,118,5968,2.295,25,423,False
P0000445,CR00009,Travel,mid,260004,2023-12-03,16,Sunday,False,2501,64,2565,0.987,15,20,False
P0000446,CR00009,Travel,mid,260004,2023-09-07,19,Thursday,False,8723,685,9408,3.618,4,488,False
P0000447,CR00009,Travel,mid,260004,2023-08-07,11,Monday,False,5388,156,5544,2.132,26,42,False
P0000448,CR00009,Travel,mid,260004,2024-08-23,8,Friday,True,2351,81,2432,0.935,26,302,True
P0000449,CR00009,Travel,mid,260004,2025-02-02,13,Sunday,False,7420,397,7817,3.006,20,296,False
P0000450,CR00009,Travel,mid,260004,2025-01-27,9,Monday,False,4674,268,4942,1.901,2,94,False
P0000451,CR00009,Travel,mid,260004,2024-09-07,18,Saturday,False,3672,228,3900,1.5,13,32,False
P0000452,CR00009,Travel,mid,260004,2024-08-09,19,Friday,False,2630,108,2738,1.053,2,65,False
P0000453,CR00009,Travel,mid,260004,2023-07-31,12,Monday,False,3395,161,3556,1.368,19,65,False
P0000454,CR00009,Travel,mid,260004,2024-08-15,21,Thursday,False,2591,193,2784,1.071,16,315,False
P0000455,CR00009,Travel,mid,260004,2024-08-13,8,Tuesday,False,7758,398,8156,3.137,9,26,False
P0000456,CR00009,Travel,mid,260004,2023-05-14,19,Sunday,False,2944,62,3006,1.156,23,99,False
P0000457,CR00009,Travel,mid,260004,2024-07-20,23,Saturday,False,5110,228,5338,2.053,5,34,False
P0000458,CR00009,Travel,mid,260004,2023-10-09,16,Monday,False,1825,73,1898,0.73,19,12,False
P0000459,CR00009,Travel,mid,260004,2024-09-11,0,Wednesday,False,6220,222,6442,2.478,5,169,False
P0000460,CR00009,Travel,mid,260004,2025-02-23,8,Sunday,True,3185,177,3362,1.293,19,36,True
P0000461,CR00009,Travel,mid,260004,2025-02-17,14,Monday,False,2113,113,2226,0.856,22,64,False
P0000462,CR00009,Travel,mid,260004,2024-05-31,13,Friday,False,6072,397,6469,2.488,4,45,False
P0000463,CR00009,Travel,mid,260004,2024-07-24,5,Wednesday,True,2780,139,2919,1.123,19,84,True
P0000464,CR00009,Travel,mid,260004,2024-12-27,19,Friday,False,3667,198,3865,1.487,19,76,False
P0000465,CR00009,Travel,mid,260004,2023-03-30,18,Thursday,True,5797,150,5947,2.287,28,20,True
P0000466,CR00009,Travel,mid,260004,2024-03-27,16,Wednesday,False,5338,396,5734,2.205,24,34,False
P0000467,CR00009,Travel,mid,260004,2023-10-01,19,Sunday,False,1939,61,2000,0.769,16,85,False
P0000468,CR00009,Travel,mid,260004,2023-08-26,7,Saturday,False,1954,105,2059,0.792,22,49,False
P0000469,CR00009,Travel,mid,260004,2024-03-23,9,Saturday,False,2535,116,2651,1.02,28,154,False
P0000470,CR00009,Travel,mid,260004,2023-08-02,17,Wednesday,False,4210,169,4379,1.684,26,91,False
P0000471,CR00009,Travel,mid,260004,2024-07-30,10,Tuesday,False,3639,141,3780,1.454,14,21,False
P0000472,CR00009,Travel,mid,260004,2025-01-30,9,Thursday,False,2705,83,2788,1.072,2,67,True
